Timestamp	Face 1	Face 2	Face 3	Face 4	Face 5	Face 6	Face 7	Face 8	Face 9	Face 10	What is the better name for the shape on the left?	Who dis?	Best name for an evil kid?
1/24/2021 1:14:50	Elizabeth 	Francis	Sarah	Steve	Dean	Sasha	Greg 		Susan	Jane	Takete	Sam	
1/24/2021 1:15:39	Alexa	Miguel 	Kathrine 	Steve	Tom	Lily	Brian	Aaron	Megan	Karen	Takete		
1/24/2021 1:16:42	Sarah	Logan	Kelly	Ian	Brodie	Hannah	Patrick	Rose	Marie	Elizabeth	Equally fitting	Christopher	
1/24/2021 1:17:05	Hayley	Ricardo	Sarah	Mike	Brian	Leanne	Paul	Antonio	Sue	Helen	Maluma		Rico
1/24/2021 1:17:37	Morgan or Jenna	Joe	Naomi	Brian	John	Keira	Max		Patricia	Kim	Takete		
1/24/2021 1:18:06	Jenny	Mark	Olivia	Will	John	Emily	Dave	Ricky	Phyllis	Laura	Takete	Dennis	James but he goes by Jamesy
1/24/2021 1:18:24	Grace	John	Sarah	Bill	Mike 	Megan	Tim	Eli	Susan	Cynthia	Takete	Kyle	James
1/24/2021 1:19:19	Maggie	Berto	Karen	Jameson	Michael	Tiana	Cole	Harrison	Margaret	Alice	Takete	Jonah	Teddy
1/24/2021 1:19:23	Abby	Lucien	Lindsay 	John 	Cameron	Stacey	Bruce	Jeffers	Suzanne	Annette	Takete		
1/24/2021 1:19:28	Abby	Rico	Ashley	Kevin	Scott	Jessica	Todd	Emmanuel	Barbara	Sally	Takete	Ryan	Sam
1/24/2021 1:19:29	rinky	vane	mergy	wonkle	flom	silbut	gordon fiery	weefi	glem	darlyng	Takete	ergin	oyban
1/24/2021 1:19:35	Clara	Warren	Alexandra	Stephen	Bismarc	Ashley	Tim	James	Cassandra	Angela	Takete	Floombeard	Walosghen Zam Onhen III Jr, PhD MD
1/24/2021 1:20:10	Kayley	Ricky	Katrina	Steven	Paul	Lillian	Chuck	Raymond	Maryanne	Louise	Takete	Brad	Damien
1/24/2021 1:21:10	Lauren	Jack	Maria	Bill	Mark	Yavonne	James	Fernando	Gretchen	Margaret	Takete	Johan	Sid
1/24/2021 1:21:38	Harper	Mateo	Emma	James	Ezra	Rose	Dean	Miguel	Robin	Rebecca	Equally fitting	No idea	Chad
1/24/2021 1:22:07	Hilda	Alec	Elaine	Mark	Nathan	Wynn	Felix	Guido	Sarah	Eudora	Takete	Keithan	GORE
1/24/2021 1:22:15	Abbey	Dave	Lori	Greg	Reese	Kelley	Greg	Richard	Harlene	Carrie	Takete	Seth	Ocean
1/24/2021 1:22:38	Chloe	Brad	Karen	John	Alex	Yvonne	Chad	Tyrone	Greta	Susan	Takete		
1/24/2021 1:22:42	Melanie	Robert	Isabelle	Martin	Michael	Jennifer	Barney	Darren	Marion	Elizabeth	Takete	Randall	Connor
1/24/2021 1:22:44	Sarah	Neil	Sam	Dave	Connor	Michelle	Duncan	Tyler	Mary	Carol	Takete	Kyle 	Adam
1/24/2021 1:23:25	Skylar	Antonio	Hazel	Justin	Eric	Jennifer	Stan	Michael	Anne	Shannen	Takete	Larey	Winston
1/24/2021 1:24:05	Silje 	Adam	Ingeborg 	Hans	Philip 	Nicole 	Stian	Anton	Ingjerd 	Sofia 	Takete	Sven	Ronald 
1/24/2021 1:24:28	Marnie	Benjamin	Brittany	Ted	Marcus	Lena	Harry	Gopal	Elaine	Caroline	Takete	Jarvis	Lucian
1/24/2021 1:25:13	Martha	Jeffrey	Louisa	Bob 	Scott Farewell 	Angela	Ross Sean	Brett	Jusie	Mary Mc Courtney	Takete	Joey Duncan	Matt. No surname. 
1/24/2021 1:28:19	Sarah	Ruben	Alejandra	Michael	Timothy	Susan	Keith	Alex	Barbara	Margaret	Takete	Borg	Mufi
1/24/2021 1:28:44	Brenna	Tom	Lauren	Dave	Dave	Christine	Peter	Jay	Barbara	Susan	Takete	Kid Rock	Damian
1/24/2021 1:29:09	Kathleen	Marc	Vanessa	Brad	Daven	Sophia	Craig	Owen	Barb	Jamie	Takete		
1/24/2021 1:30:02	Betty	Gordon	Darla	Connor	Dick	Amy	Walt	Ray	Harriet	Mona	Takete	Chuck	Stefan
1/24/2021 1:30:13	Katya	Raul	Christina	Paul	Christophe	Jenny	Peter	Barnum	Julie	Ruth	Takete	Matthius	Kevin
1/24/2021 1:31:43	Kristina	Scott	Kimberly	Todd	Andy	Michelle	Stephen	Matt	Brenda	Linda	Takete	Bradley	Harold
1/24/2021 1:31:59	Annabelle	Jose	Bethany	Raymond	Peter	Claudia	John	Markus	Glenda	Lucy	Takete	Steve	James
1/24/2021 1:32:37	Alice	Mark	Rhiannon	Steve	Raul	Michelle	Gordon	Trey	Nancy	Martha	Takete	Cole	Aaron
1/24/2021 1:33:05	Savannah	Dave	Haley	John-Bob	Eric	Michelle	Bob	this is hard	Gertrude	Karen	Takete		
1/24/2021 1:33:29	Haley	Ron	Lindsey	Eric	John	Michelle	Kurt	Michael	Deborah 	Christine	Takete		
1/24/2021 1:33:51	Chelsey	Greg	Yvonne	Marc	Sean	Lisa	Scott		Grace	Theresa	Takete		
1/24/2021 1:34:07	Amy	Mark	Staci	John	Marcus	Lani	Eric	Xan 	Ruth	Sandra	Takete	7	Fritz
1/24/2021 1:34:14	Alice		Kayleigh	George	George		Greg		Clara		Takete	Roland	Tim
1/24/2021 1:34:32	Rebecca	Joseph	Christina (Chrissy)	Ronald	Stephen	Serena	Geoffrey	Ramel 	Vivian	Sharon	Maluma	Dave	Ethan
1/24/2021 1:34:33	Marian	Craig	Jenna 	Stephen	Anderson	Lee	Joseph	Carl	Betty	Rebecca	Takete	Peterson	Sirian
1/24/2021 1:35:19	Amanda, but good by Mandy	Tony	Tiffany	John	Mike	Elena	Steve	Robert (no nicknames - he is always Robert)	Cynthia 	Margaret (goes by Peg or Peggy,  though)	Equally fitting	Trent	Brock
1/24/2021 1:35:24	Samara	Ketan 	Denise	Robert 	Zubair	Lara	Sean	Clay	Roberta 	Melinda 	Takete	Malone 	Jude
1/24/2021 1:35:34	Emily	Ahmed	Tiffany	Darryl	Thomas	Linda	Lars	Omar	Marjorie	Patricia	Equally fitting	Larry	Damien
1/24/2021 1:36:11	Matilda	Hassan	Elizabeth	Derek	Martin	Gina	Dave	Martin	Linda	Philippa	Takete	Tyler	Jayson
1/24/2021 1:36:16	Rebecca 	Scott 	Emily 	Will 	Anton 	Cheryl 	Ray	Emilio 	Dolores 	Catherine 	Takete	Brent	Cory
1/24/2021 1:36:39	Lisa	Mark	Lauren	David	Robert	Martha	Clive	Dean	Ellen	Denise	Takete		
1/24/2021 1:37:43	Emily	Tom	Chloe	Ryan	Aidan	Nora	Bill				Takete		
1/24/2021 1:38:19	Bree	Rob	Masha	Allan	Jeremy	May	Doug	Jay	Deborah	Brenda	Takete	Joeless 	Mikey
1/24/2021 1:38:22	Sam	Oscar	Elizabeth	Herbert	Claudio	Cara	Simon	Fred	Margot	Valery	Takete	Ng-ng	Georg
1/24/2021 1:38:26	Sheila	John	Priscilla	Mark	Todd	Kathleen	Mark	Jorge	Mary	Cornelia	Equally fitting	Logan	Pedro
1/24/2021 1:38:57	Cassie	Omar	Yvette	Michael	Jeremy	Vanessa	Wilhelm	Roy	Bernice	Leona	Takete	Lenny	Pierce
1/24/2021 1:40:07	Kim	Marcus	Jennifer	Bert	Andrew	Gemma	Bram	Michael	Tracy	Sharon	Takete	Scotty	Damien
1/24/2021 1:40:08	Ellie	Marc	Kristin	John	Lucas	Yvette	Doug	Luis	Jean	Renee	Takete	Joey	Peter
1/24/2021 1:40:41	Anna	John	Carrie	Timothy	Samuel	May	Peter	Bill	Mary	Anita	Takete	Billy bob	Lilith
1/24/2021 1:40:44	Katie	Paul	Monica	Pat	Steve	Mia	Jim	Marco	Patsy	Grace	Takete	Darryl	Sid
1/24/2021 1:41:20	Taylor	James	Delilah 	Warren		Wendy	Robert	Wade	Mary	Gwendolyn 	Maluma	Wilson	Hank
1/24/2021 1:41:32	Bethany	Ahmed 	Ivanka	Richard	Tom	Ana	Frank	Philip	Margaret janice	Janice 	Takete	Jake	Adolf
1/24/2021 1:41:37	Amanda	Fred	Marisol	Michael	George	Cindy	Eddie	Manolo	Patty	Anne	Takete	Dustin	Damien
1/24/2021 1:41:38	Melinda	Tom	Taylor	Mark	Scott	Jasmine	Paul	Victor	Debby	Anne	Takete	Kyle	Chris
1/24/2021 1:41:46	Ava	Emir	Brittany 	Hank	David	Lien	Jeff	Andre	Greta	Marsha	Takete	Bobo 	Iago 
1/24/2021 1:43:05	Grace	Jonas	Jessica	David	Richard	Michelle		Myles	Susan	Kath	Takete		
1/24/2021 1:43:18	Sasha	Michael	Kate	James	Peter	Sharon	Paul	Daniel	Angela	Barbara	Equally fitting	Shay Johnson	Sean.
1/24/2021 1:44:16	Jessica	Rubio	Hannah	Tim	John	Anna	Barry	Thomas	Debbie	Janet	Takete	Kyle	Seth
1/24/2021 1:44:21	Sarah	Marvin	Rosa	Mark	Gavin	Brienna	Sean	David	Martha	Gwen	Takete	Ketty Steve	Viktor
1/24/2021 1:45:29	Emily	Manuel	Catherine	Robert	Todd	Alisa	Frank	Mark	Susan	Anne	Takete	Rob	Derek
1/24/2021 1:45:53	Marinda	Jacob	Karen	Robert	William	Kaitlyn	José	Marshal	Olivia	Patricia	Takete	Woody Harrelson	Anime Jesus
1/24/2021 1:46:56	Liza 	Saul 	Bridget 	Jeffrey 	Ian 	Noelani 	Timothy	Tristan	Debbie	Katie	Maluma	Jonah	Chuck
1/24/2021 1:47:16	Zoë	Syed	Tatiana	Markus	Spencer	Kelsey	Gordon	Jonathan	Sandra	Caroline	Takete	DJ Jeffy Jeff	Noah
1/24/2021 1:48:01	Cassidy	Jonathan 	Julia	Mark	Emile	Cindy 	Rob	Jackson	Julie 	Christine	Takete	Jakey	Oliver
1/24/2021 1:48:23	Emily	Robert	Jessica	Steven	Mark	Anna	Paul	Shan	Mary	Valerie	Takete	Torrence	Oscar
1/24/2021 1:49:37	Erica	Derek	Megan	David	Eric	Sabrina	Henry	Charles	Angela	Mira	Takete		Damian
1/24/2021 1:50:07	Joseline 	Robert	Carol	Dan	Mark 	Alexandra 	Jake	Marcus 	Mary	Sharon 	Takete		
1/24/2021 1:50:34	Maria	Dave	Annabelle	Keith	Joaquin	Lula	Bobby	Rafael	Mary Beth	Deborah	Takete	Big Joey Tiger	Karl
1/24/2021 1:50:41	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Bitch tits	Takete	Bitch tits	Bitch tits
1/24/2021 1:51:36	Callie	Ahmed	Karen	Brett	Justin	Marina	Will	Brian	Margaret	Carole	Takete	Seizure Sam	Discount Pennywise
1/24/2021 1:52:05	Miranda	Joe	Ashley 	Mark	David	Lupita 	Gordon	Marcus 	Betty	Karen 	Takete	Johnny	Garrett 
1/24/2021 1:52:06	Ada 	John	Leslie 	Mitchell 	David 	Felicia 	Mark	Corey	Linda 	Helen 	Takete	Reggie	Ray
1/24/2021 1:53:05	Mila	Reza	Ashleigh	John	Milos	Leila	Anders	Daniel	Margaret	Carol	Takete	Ryan	Dorian
1/24/2021 1:53:21	Katie	Tom	Ashley	Michael	Josh	Eliza	Joe	George	Theresa	Helen	Takete	Mark	Jackson
1/24/2021 1:53:33	jenny	frederick	lolita	john	mark	denise 	don	gustavo	phyliss	angela	Takete	hamitch	demitri 
1/24/2021 1:55:21	Anna	Nathan	Ashley	Jared	Tim	Sarah	John	Ian	Kelly	Mary	Takete	Marko	
1/24/2021 1:56:13	Amber	Michael	Eveline	Mark	Brian	Jenny	Simon	Derrick	Ruth	Judy	Takete	Sebastian	Julian
1/24/2021 1:56:28	Mary	Tom	Agatha	Robert	Austin	Susan	Patrick	Darnell	Linda	Elizabeth	Takete	Chris Elliott	Emerson
1/24/2021 1:57:15	Madison	Brian	Ashley	Mark	Jeffrey	Debbie	Scott	Marcus	Lisa	Cathy	Takete		
1/24/2021 1:57:53	Maddie 	Sergio	Emily 	Jim 	Brian 	Jess	Paul 	Rob	Cathy 	Ellen 	Takete		
1/24/2021 1:58:20	Jenny	Keith	Karen	James	Michael	Lisa	Todd	Kevin	Margaret	Linda	Takete	Jake	Reese
1/24/2021 1:58:41	Sophie	Kyle	Rachel	Scott	Zachary	Anna	Bill	Robbie	Kathy	Rebecca	Takete	Chaz	Isaac
1/24/2021 1:59:27	Willow	Kevin	Summer	Robert	Shiloh	Susan	Gary	Michael	Harriet	Marthw	Takete	Kyle	Snork
1/24/2021 1:59:39	Emily	Sean 	Jessica	Peter	John	Lucy	Michael	Doug	Karen	Fran	Takete		
1/24/2021 2:01:53	Charlotte Imra	Philipe	Jordan	Matthew	Sultan	Talulah	Mark	Giorgo	Meta	Jasmin	Takete	Derek Hay	Sheldon
1/24/2021 2:03:09	Maggie	Howard	Jenn	Drew	William	Christy	Jim	Mo	Joann	Kathy	Takete	Chris Elliott	Damien
1/24/2021 2:03:23	Samanta 	Froyd	Bettany	Michael 	George	Lin	George 	Emanuel 	Beatrice	Marry	Takete	Alvin	Steward
1/24/2021 2:04:07	Sabrina	Ahmad	Jesenia	Elliott	Jared	Cindy	Mark	Ray	Carol	Margaret	Equally fitting	Master Leaf	Bennett
1/24/2021 2:04:31	Aimee	Raul	Melissa	James	Thomas	Sunita	Barry	John	Mary	Liz	Takete	Jacob	Michael
1/24/2021 2:05:24	Riley	Tom	Chelsea	Gregory	Sterling	Hannah	Peter	Jack	Mary	Grace	Takete	Eminem	Caillou
1/24/2021 2:06:25	Ayla 	Ari 	Leighanne 	Mark	Jared	Monica	Gary	Damion 	Susan	Carrie	Takete	Tobin	Jeremy
1/24/2021 2:06:45	Sarah	Robert	Karen	Steve	Joshua	Emily	Hugo	Aaron	Margaret	Judith	Takete	Eric	Sid
1/24/2021 2:06:49	Sadie	Robert	Emily	Mark	Jonathan	Cassandra	Murphy	Martin	Debbie	Alexandra	Takete		
1/24/2021 2:07:27	Mary	Dillon	Kathleen / “Kat”	Bob	Edwin	Tina	Ray	George	Helena	Sandra	Takete	Crazy Brent	Braydon
1/24/2021 2:07:32	Kayla	Bobby	Holly	Eric	Jonathan	Annie	Harold	Samuel	Nancy	Margaret 	Takete	Jones	Grayson
1/24/2021 2:07:38	Sarah	Michael	Rebecca	Daniel	Steven	Melissa	Brian	Marcus	Susan	Kathy	Takete		
1/24/2021 2:07:49	Brie	Joseph	Sarah	Philip	Mark	Laura	Tom	Michael	Fran	Helen	Takete	Chris Elliott	Bouba / Kiki
1/24/2021 2:08:01	Heather	Pascal	Audrey	Mike	Jonathan	Christine	Todd	Marc	Judy	Lydia	Maluma	Tim	
1/24/2021 2:09:05	Anne 	Matthias 	Jessica	Mark	Robert	Lisa	Casey	Dominic 	Ruby	Joan	Takete	Mickey D	Toby 
1/24/2021 2:09:38	Megan	Steve	Heather	Rick	Mark	Alison	Todd	Rob	Susan	Beth	Equally fitting		
1/24/2021 2:10:47	Emily	Pavel	Tiffany	Kenneth	Michael	Anne	David	Tony	Margaret	Marie	Takete	Sherwin	Martin
1/24/2021 2:11:02	Emma	Jeb	Ashley	Mark	Johnathan	Lindsey	Bob	Steven	Margret	Glenda	Takete	Neon John	Hans
1/24/2021 2:11:07	Ella	Emmanuel 	Makayleigh	David	Joshua	Victoria	Christian 	Ishaan	Jennifer	Linda	Takete		Ethan
1/24/2021 2:11:54	Emma	Julio	Tiffany	Mark	Harry	Jessica	Robert	Omar	Susanne	Mary	Takete	Hodor	Joffrey
1/24/2021 2:12:42	Joanna	William	Claire	Josh	Rick	Ming-Na	Charlie	Steve	Monica	Helena	Takete	Chris	Colin
1/24/2021 2:14:20	Katie	Jamal	Susan	Jo	Mark	Lucy	Gus	Mattias	Sandra	Maria	Takete	Thobias	Earl
1/24/2021 2:14:35	Lucy	Dan	Claudia	Ben	Rory	Harper	Patrick	Jose	Dorthy	Sharon	Takete		
1/24/2021 2:14:42	Rebecca	Amir	Jessica	John	Peter	Suzie	Hans		Esthel	Susan	Takete		
1/24/2021 2:15:22	Beth	Zeiv	Courtney	James	Andrew	Natalie 	Russ	Brian	Carole	Sally	Takete	Mitch Guitar 	Abed
1/24/2021 2:16:05	alyssa	eric	jessica	tom	daniel	amanda	john	jerome	debra	susan	Takete	kyle	damien
1/24/2021 2:16:17	Ashley	Marc	Cassidy	Paul	Ben	Maria	Josh	Dom	Mary	Susan	Takete	Frank	Eric
1/24/2021 2:16:24	Sophie	Mario	Jennifer	Chris	Bernard	Lisa	Gordon	Vince	Linda	Pam	Takete	Chris Elliott	
1/24/2021 2:18:54	Annabelle	David	Brynn	Steve	Michael	Clarissa 	Andy	Amir	Linda	Rosemary	Takete	Glen	Damien
1/24/2021 2:18:59	Britney	Alex	Megan	Steven	Gavin	Marina	Alan	Michael	Sandra	Lisa	Takete	Roland	Malachi
1/24/2021 2:19:17	Rosie	Adam	Brittany	Stephen	Mark	Kim	Bill 	Nathan	Beverly	Louise	Takete	rob	
1/24/2021 2:20:15	Bethany	Benji	Annie	Brian	Eric	Tonya 	Hans	Aaron	Janet	Caroline	Takete	Mad Willie Hatface	Amal
1/24/2021 2:20:18	Natasha	Charles	Sharron	Mike	William	Monica	Bill	Muhammad	Edna	Jackie	Takete	Geoff but insists it’s pronounced phonetically 	Kieran. They’re all called Kieran 
1/24/2021 2:20:28	Lara	Nick	Katie	Thomas	Richard	Genevieve, but she goes by Jay	Rob	Ashton	Linda	Vera	Takete	Lil BucketHat, he’s a Soundcloud rapper	Sid 
1/24/2021 2:21:32	Clarissa	Tony	Tiffany	Jason	Thomas 	Jessica	Chris	John	Barbara	Alison 	Takete	Jeremy	Hector
1/24/2021 2:22:06	Sarah	Sergio	Mary	Jonathan	Thomas	Christina	Kyle	Jordan	Kathryn	Debra	Equally fitting	Tom	Nate
1/24/2021 2:22:27	Kara	Rob	Catherine	Dave	Leon	Jenna	Phil	Mohammad	Deb	Kathy	Takete	John the Worst	Devon
1/24/2021 2:24:32	Chloe	Mark	Charlotte	Dan	Chris	Mayang	Olé	Denzel	Joan	Maggie	Takete	Fred	Twunt
1/24/2021 2:24:36	Ellie	Dave	Courtney	Ron	Matthieu	Maria	Gordon	Michael	Bridgitte	Helen	Takete	Brod	
1/24/2021 2:26:14	Emma	Jonathan 	Megan	Andrew	Matt	Jane	Gordon 	Ricardo 	Margaret 	Agnes	Takete		
1/24/2021 2:27:28	Gracie	Hank	Christine	Kenneth	Thomas	Lenny	James	Raul	Doris	Amy	Takete	Reggie	Trent
1/24/2021 2:27:40	Emily	Steve	Nicole	Mark	Eric	Rachel	Steve	Mark	Diana	Elise	Takete	Bob	Jason
1/24/2021 2:28:27	Ginny	Tomas	Vanesa	Rupert	Santiago	Jenn	Dennis	Sammy	Gloria	Alexandra	Takete	Francis	Damien
1/24/2021 2:28:54	Amber	Paul	Lindsay	Tony	Michael	Diana	Richard	Samuel	Deborah	Marnie	Takete	Scott	Eli
1/24/2021 2:29:23	Maddy	Paul	Chloe	Mark	Peter	Jessica	Chris	Rishi	Maureen	Caroline	Takete	Crazy Pete	Damien
1/24/2021 2:29:44	Angela	Mohammed	Catherine	Bernard	Jill	Tanya	Michael	Abdel	Sophie	Marguerite	Equally fitting	Chris	Mike
1/24/2021 2:29:50	Emily	Matt	Michelle 	Tom	Michael 	Tanisha	Dave	Abed	Maureen	Carlene	Takete	Steve man	Troy
1/24/2021 2:29:51	Anne	Brad	Kelly	Josh	John	Sonja	Matt	Clint	Patty	Theresa	Takete	Landon	Walter
1/24/2021 2:29:58	Caitlin	Jordan	Jamie	Roger	Mark	Tina	Scott	Ramond	Patricia	Alma	Takete	Spencer	Malachi
1/24/2021 2:30:38	Claire	Justin	Kate	Aaron	Michael	Monica	Brett	George	Anne	Lois	Takete	Chris	Damien
1/24/2021 2:30:52	Julia	Juan	Whiskey	I don't know this man	H	Mai lin	Paulus Secundus 2	Ahmallah	Maggy		Takete	Amigo	Sonor-smash
1/24/2021 2:31:01	Sofie 	Abdul 	Portia	David	William	Christine	Alexander	Geoffrey	Suzanne	Mary 	Takete	Jared 	Damion
1/24/2021 2:31:22	Olivia	Michael	Janet	David	Karl	Meredith 	Horace	Miguel	Karen	Dolores	Takete	Kid	Grayson
1/24/2021 2:31:42	Rachel	Adam	Kayleigh	John	Samuel	Wendy	David	Allen	Gerta	Naomi	Takete	Chris	Ezekiel
1/24/2021 2:32:00	Sarah	Horacio 	Ashley	Matt	David	Linda 	Paul	Terrance 	Sharon	Betsy 	Takete		
1/24/2021 2:32:31	Amy 	Tom	Kelly 	Mark 	Austin 	Jen 	Ryan	Omar 	Nancy 	Grace 	Maluma	Josh	Ian 
1/24/2021 2:32:56	bobby	jorge	lisa	mike	mike sr	kora	jeff	johnson	ruth	bonnie	Takete	wally	lucio
1/24/2021 2:33:08	Clara	Richard	Nicole 	Michael 	Andrew	Michelle 	Daniel	Aaron	Cheryl	Anita	Takete	Dustin	Seth
